target,elemID,permission,layout_width,layout_height,textColor,text,textSize,src_image_text,background_image_text
1,download,VIBRATE,185.0dip,wrap_content,,Download,,,
1,download,BROADCAST_STICKY,185.0dip,wrap_content,,Download,,,
1,download,ACCESS_FINE_LOCATION,185.0dip,wrap_content,,Download,,,
1,download,WAKE_LOCK,185.0dip,wrap_content,,Download,,,
1,download,ACCESS_NETWORK_STATE,185.0dip,wrap_content,,Download,,,
1,download,WAKE_LOCK,185.0dip,wrap_content,,Download,,,
1,download,READ_PHONE_STATE,185.0dip,wrap_content,,Download,,,
1,download,INTERNET,185.0dip,wrap_content,,Download,,,
1,shopWallCristalLayout,VIBRATE,,,,,,,
1,shopWallCristalLayout,BROADCAST_STICKY,,,,,,,
1,shopWallCristalLayout,ACCESS_FINE_LOCATION,,,,,,,
1,shopWallCristalLayout,WAKE_LOCK,,,,,,,
1,shopWallCristalLayout,ACCESS_NETWORK_STATE,,,,,,,
1,shopWallCristalLayout,WAKE_LOCK,,,,,,,
1,shopWallCristalLayout,READ_PHONE_STATE,,,,,,,
1,shopWallCristalLayout,INTERNET,,,,,,,
1,shopWallMobbDollsLayout,VIBRATE,,,,,,,
1,shopWallMobbDollsLayout,BROADCAST_STICKY,,,,,,,
1,shopWallMobbDollsLayout,ACCESS_FINE_LOCATION,,,,,,,
1,shopWallMobbDollsLayout,WAKE_LOCK,,,,,,,
1,shopWallMobbDollsLayout,ACCESS_NETWORK_STATE,,,,,,,
1,shopWallMobbDollsLayout,WAKE_LOCK,,,,,,,
1,shopWallMobbDollsLayout,READ_PHONE_STATE,,,,,,,
1,shopWallMobbDollsLayout,INTERNET,,,,,,,
1,signupWithoutFB,GET_ACCOUNTS,wrap_content,wrap_content,#ffffffff,@string/signup_button_classic,20.0sp,,
1,signupWithFB,GET_ACCOUNTS,wrap_content,wrap_content,#ffffffff,@string/signup_button_fb,16.0sp,,f
1,backbtn_dialog,WAKE_LOCK,wrap_content,wrap_content,,,,,
1,restartbtn_dialog,WAKE_LOCK,wrap_content,wrap_content,,,,,
1,diandong_AD,BROADCAST_STICKY,fill_parent,wrap_content,,,,,
1,play,BROADCAST_STICKY,wrap_content,wrap_content,,,,,
1,levelplaybt,GET_TASKS,wrap_content,wrap_content,,,,,
1,levelplaybt,VIBRATE,wrap_content,wrap_content,,,,,
1,levelplaybt,BROADCAST_STICKY,wrap_content,wrap_content,,,,,
1,levelplaybt,ACCESS_FINE_LOCATION,wrap_content,wrap_content,,,,,
1,levelplaybt,ACCESS_COARSE_LOCATION,wrap_content,wrap_content,,,,,
1,levelplaybt,ACCESS_FINE_LOCATION,wrap_content,wrap_content,,,,,
1,levelplaybt,WAKE_LOCK,wrap_content,wrap_content,,,,,
1,levelplaybt,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,,,,
1,levelplaybt,ACCESS_WIFI_STATE,wrap_content,wrap_content,,,,,
1,levelplaybt,ACCESS_FINE_LOCATION,wrap_content,wrap_content,,,,,
1,levelplaybt,READ_PHONE_STATE,wrap_content,wrap_content,,,,,
1,levelplaybt,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,,,,
1,levelplaybt,ACCESS_FINE_LOCATION,wrap_content,wrap_content,,,,,
1,levelplaybt,WAKE_LOCK,wrap_content,wrap_content,,,,,
1,levelplaybt,INTERNET,wrap_content,wrap_content,,,,,
1,play_aboutbtn,GET_TASKS,wrap_content,wrap_content,,,,1,
1,play_aboutbtn,VIBRATE,wrap_content,wrap_content,,,,1,
1,play_aboutbtn,BLUETOOTH,wrap_content,wrap_content,,,,1,
1,play_aboutbtn,BROADCAST_STICKY,wrap_content,wrap_content,,,,1,
1,play_aboutbtn,ACCESS_FINE_LOCATION,wrap_content,wrap_content,,,,1,
1,play_aboutbtn,ACCESS_COARSE_LOCATION,wrap_content,wrap_content,,,,1,
1,play_aboutbtn,ACCESS_FINE_LOCATION,wrap_content,wrap_content,,,,1,
1,play_aboutbtn,BLUETOOTH,wrap_content,wrap_content,,,,1,
1,play_aboutbtn,WAKE_LOCK,wrap_content,wrap_content,,,,1,
1,play_aboutbtn,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,,,1,
1,play_aboutbtn,ACCESS_WIFI_STATE,wrap_content,wrap_content,,,,1,
1,play_aboutbtn,CHANGE_WIFI_STATE,wrap_content,wrap_content,,,,1,
1,play_aboutbtn,ACCESS_WIFI_STATE,wrap_content,wrap_content,,,,1,
1,play_aboutbtn,READ_HISTORY_BOOKMARKS,wrap_content,wrap_content,,,,1,
1,play_aboutbtn,ACCESS_FINE_LOCATION,wrap_content,wrap_content,,,,1,
1,play_aboutbtn,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,,,1,
1,play_aboutbtn,READ_PHONE_STATE,wrap_content,wrap_content,,,,1,
1,play_aboutbtn,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,,,1,
1,play_aboutbtn,ACCESS_FINE_LOCATION,wrap_content,wrap_content,,,,1,
1,play_aboutbtn,READ_PHONE_STATE,wrap_content,wrap_content,,,,1,
1,play_aboutbtn,WAKE_LOCK,wrap_content,wrap_content,,,,1,
1,play_aboutbtn,INTERNET,wrap_content,wrap_content,,,,1,
1,button_refresh,VIBRATE,75.0dip,fill_parent,@drawable/black,@string/refresh,14.0sp,,
1,button_refresh,BROADCAST_STICKY,75.0dip,fill_parent,@drawable/black,@string/refresh,14.0sp,,
1,button_refresh,ACCESS_FINE_LOCATION,75.0dip,fill_parent,@drawable/black,@string/refresh,14.0sp,,
1,button_refresh,ACCESS_COARSE_LOCATION,75.0dip,fill_parent,@drawable/black,@string/refresh,14.0sp,,
1,button_refresh,ACCESS_FINE_LOCATION,75.0dip,fill_parent,@drawable/black,@string/refresh,14.0sp,,
1,button_refresh,WAKE_LOCK,75.0dip,fill_parent,@drawable/black,@string/refresh,14.0sp,,
1,button_refresh,ACCESS_NETWORK_STATE,75.0dip,fill_parent,@drawable/black,@string/refresh,14.0sp,,
1,button_refresh,ACCESS_WIFI_STATE,75.0dip,fill_parent,@drawable/black,@string/refresh,14.0sp,,
1,button_refresh,ACCESS_FINE_LOCATION,75.0dip,fill_parent,@drawable/black,@string/refresh,14.0sp,,
1,button_refresh,READ_PHONE_STATE,75.0dip,fill_parent,@drawable/black,@string/refresh,14.0sp,,
1,button_refresh,ACCESS_NETWORK_STATE,75.0dip,fill_parent,@drawable/black,@string/refresh,14.0sp,,
1,button_refresh,INTERNET,75.0dip,fill_parent,@drawable/black,@string/refresh,14.0sp,,
1,button_refresh,VIBRATE,,,,,,,
1,button_refresh,BROADCAST_STICKY,,,,,,,
1,button_refresh,ACCESS_FINE_LOCATION,,,,,,,
1,button_refresh,WAKE_LOCK,,,,,,,
1,button_refresh,ACCESS_NETWORK_STATE,,,,,,,
1,button_refresh,ACCESS_WIFI_STATE,,,,,,,
1,button_refresh,ACCESS_FINE_LOCATION,,,,,,,
1,button_refresh,READ_PHONE_STATE,,,,,,,
1,button_refresh,ACCESS_NETWORK_STATE,,,,,,,
1,button_refresh,INTERNET,,,,,,,
1,button_clearall,GET_ACCOUNTS,0.0dip,45.0dip,@drawable/black,@string/clear_all,20.0sp,,
1,main,KILL_BACKGROUND_PROCESSES,wrap_content,wrap_content,,,,,
1,cpu_used,GET_ACCOUNTS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,BLUETOOTH_ADMIN,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,READ_SYNC_SETTINGS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,WRITE_SYNC_SETTINGS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,CHANGE_WIFI_STATE,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,WRITE_SETTINGS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,GET_ACCOUNTS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,READ_SYNC_SETTINGS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,WRITE_SYNC_SETTINGS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,GET_ACCOUNTS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,READ_SYNC_SETTINGS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,WRITE_SYNC_SETTINGS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,BLUETOOTH_ADMIN,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,WRITE_SETTINGS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,CHANGE_WIFI_STATE,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,BLUETOOTH,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,WAKE_LOCK,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,GET_ACCOUNTS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,GET_TASKS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,VIBRATE,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,BLUETOOTH_ADMIN,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,READ_SYNC_SETTINGS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,WRITE_SYNC_SETTINGS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,BROADCAST_STICKY,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,ACCESS_FINE_LOCATION,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,ACCESS_COARSE_LOCATION,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,ACCESS_FINE_LOCATION,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,BLUETOOTH,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,WAKE_LOCK,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,ACCESS_NETWORK_STATE,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,ACCESS_WIFI_STATE,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,CHANGE_WIFI_STATE,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,ACCESS_WIFI_STATE,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,READ_HISTORY_BOOKMARKS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,WRITE_SETTINGS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,ACCESS_FINE_LOCATION,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,ACCESS_NETWORK_STATE,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,READ_PHONE_STATE,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,ACCESS_NETWORK_STATE,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,WAKE_LOCK,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,cpu_used,INTERNET,wrap_content,wrap_content,@color/blue2,,12.0sp,,
1,button_memory_more,READ_PHONE_STATE,0.0dip,wrap_content,@drawable/black,@string/memory_more,14.0sp,,
1,button_memory_more,ACCESS_NETWORK_STATE,0.0dip,wrap_content,@drawable/black,@string/memory_more,14.0sp,,
1,button_scanner,VIBRATE,,,,,,,
1,button_scanner,BROADCAST_STICKY,,,,,,,
1,button_scanner,ACCESS_FINE_LOCATION,,,,,,,
1,button_scanner,ACCESS_NETWORK_STATE,,,,,,,
1,button_scanner,ACCESS_WIFI_STATE,,,,,,,
1,button_scanner,ACCESS_FINE_LOCATION,,,,,,,
1,button_scanner,READ_PHONE_STATE,,,,,,,
1,button_scanner,ACCESS_NETWORK_STATE,,,,,,,
1,button_scanner,INTERNET,,,,,,,
1,backupbutton,VIBRATE,0.0dip,fill_parent,@drawable/black,@string/back_up_all,13.0sp,,
1,backupbutton,BROADCAST_STICKY,0.0dip,fill_parent,@drawable/black,@string/back_up_all,13.0sp,,
1,backupbutton,ACCESS_FINE_LOCATION,0.0dip,fill_parent,@drawable/black,@string/back_up_all,13.0sp,,
1,backupbutton,WAKE_LOCK,0.0dip,fill_parent,@drawable/black,@string/back_up_all,13.0sp,,
1,backupbutton,ACCESS_NETWORK_STATE,0.0dip,fill_parent,@drawable/black,@string/back_up_all,13.0sp,,
1,backupbutton,ACCESS_WIFI_STATE,0.0dip,fill_parent,@drawable/black,@string/back_up_all,13.0sp,,
1,backupbutton,ACCESS_FINE_LOCATION,0.0dip,fill_parent,@drawable/black,@string/back_up_all,13.0sp,,
1,backupbutton,READ_PHONE_STATE,0.0dip,fill_parent,@drawable/black,@string/back_up_all,13.0sp,,
1,backupbutton,ACCESS_NETWORK_STATE,0.0dip,fill_parent,@drawable/black,@string/back_up_all,13.0sp,,
1,backupbutton,INTERNET,0.0dip,fill_parent,@drawable/black,@string/back_up_all,13.0sp,,
1,button_apk,VIBRATE,,,,,,,
1,button_apk,BROADCAST_STICKY,,,,,,,
1,button_apk,ACCESS_FINE_LOCATION,,,,,,,
1,button_apk,ACCESS_NETWORK_STATE,,,,,,,
1,button_apk,ACCESS_WIFI_STATE,,,,,,,
1,button_apk,ACCESS_FINE_LOCATION,,,,,,,
1,button_apk,READ_PHONE_STATE,,,,,,,
1,button_apk,ACCESS_NETWORK_STATE,,,,,,,
1,button_apk,INTERNET,,,,,,,
1,button_music,VIBRATE,,,,,,,
1,button_music,BROADCAST_STICKY,,,,,,,
1,button_music,ACCESS_FINE_LOCATION,,,,,,,
1,button_music,ACCESS_NETWORK_STATE,,,,,,,
1,button_music,ACCESS_WIFI_STATE,,,,,,,
1,button_music,ACCESS_FINE_LOCATION,,,,,,,
1,button_music,READ_PHONE_STATE,,,,,,,
1,button_music,ACCESS_NETWORK_STATE,,,,,,,
1,button_music,INTERNET,,,,,,,
1,button_video,VIBRATE,,,,,,,
1,button_video,BROADCAST_STICKY,,,,,,,
1,button_video,ACCESS_FINE_LOCATION,,,,,,,
1,button_video,ACCESS_NETWORK_STATE,,,,,,,
1,button_video,ACCESS_WIFI_STATE,,,,,,,
1,button_video,ACCESS_FINE_LOCATION,,,,,,,
1,button_video,READ_PHONE_STATE,,,,,,,
1,button_video,ACCESS_NETWORK_STATE,,,,,,,
1,button_video,INTERNET,,,,,,,
1,button_image,VIBRATE,,,,,,,
1,button_image,BROADCAST_STICKY,,,,,,,
1,button_image,ACCESS_FINE_LOCATION,,,,,,,
1,button_image,ACCESS_NETWORK_STATE,,,,,,,
1,button_image,ACCESS_WIFI_STATE,,,,,,,
1,button_image,ACCESS_FINE_LOCATION,,,,,,,
1,button_image,READ_PHONE_STATE,,,,,,,
1,button_image,ACCESS_NETWORK_STATE,,,,,,,
1,button_image,INTERNET,,,,,,,
1,descr_view,GET_ACCOUNTS,fill_parent,wrap_content,#ffffffff,,14.0sp,,
1,descr_view,GET_TASKS,fill_parent,wrap_content,#ffffffff,,14.0sp,,
1,descr_view,VIBRATE,fill_parent,wrap_content,#ffffffff,,14.0sp,,
1,descr_view,BLUETOOTH_ADMIN,fill_parent,wrap_content,#ffffffff,,14.0sp,,
1,descr_view,READ_SYNC_SETTINGS,fill_parent,wrap_content,#ffffffff,,14.0sp,,
1,descr_view,WRITE_SYNC_SETTINGS,fill_parent,wrap_content,#ffffffff,,14.0sp,,
1,descr_view,BROADCAST_STICKY,fill_parent,wrap_content,#ffffffff,,14.0sp,,
1,descr_view,ACCESS_FINE_LOCATION,fill_parent,wrap_content,#ffffffff,,14.0sp,,
1,descr_view,ACCESS_COARSE_LOCATION,fill_parent,wrap_content,#ffffffff,,14.0sp,,
1,descr_view,ACCESS_FINE_LOCATION,fill_parent,wrap_content,#ffffffff,,14.0sp,,
1,descr_view,BLUETOOTH,fill_parent,wrap_content,#ffffffff,,14.0sp,,
1,descr_view,WAKE_LOCK,fill_parent,wrap_content,#ffffffff,,14.0sp,,
1,descr_view,ACCESS_NETWORK_STATE,fill_parent,wrap_content,#ffffffff,,14.0sp,,
1,descr_view,ACCESS_WIFI_STATE,fill_parent,wrap_content,#ffffffff,,14.0sp,,
1,descr_view,CHANGE_WIFI_STATE,fill_parent,wrap_content,#ffffffff,,14.0sp,,
1,descr_view,ACCESS_WIFI_STATE,fill_parent,wrap_content,#ffffffff,,14.0sp,,
1,descr_view,READ_HISTORY_BOOKMARKS,fill_parent,wrap_content,#ffffffff,,14.0sp,,
1,descr_view,WRITE_SETTINGS,fill_parent,wrap_content,#ffffffff,,14.0sp,,
1,descr_view,ACCESS_FINE_LOCATION,fill_parent,wrap_content,#ffffffff,,14.0sp,,
1,descr_view,ACCESS_NETWORK_STATE,fill_parent,wrap_content,#ffffffff,,14.0sp,,
1,descr_view,READ_PHONE_STATE,fill_parent,wrap_content,#ffffffff,,14.0sp,,
1,descr_view,ACCESS_NETWORK_STATE,fill_parent,wrap_content,#ffffffff,,14.0sp,,
1,descr_view,WAKE_LOCK,fill_parent,wrap_content,#ffffffff,,14.0sp,,
1,descr_view,INTERNET,fill_parent,wrap_content,#ffffffff,,14.0sp,,
1,link,WRITE_SETTINGS,fill_parent,,,,,,
1,clicable_right,GET_ACCOUNTS,wrap_content,wrap_content,,,,,
1,clicable_right,BLUETOOTH_ADMIN,wrap_content,wrap_content,,,,,
1,clicable_right,READ_SYNC_SETTINGS,wrap_content,wrap_content,,,,,
1,clicable_right,WRITE_SYNC_SETTINGS,wrap_content,wrap_content,,,,,
1,clicable_right,BLUETOOTH,wrap_content,wrap_content,,,,,
1,clicable_right,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,,,,
1,clicable_right,CHANGE_WIFI_STATE,wrap_content,wrap_content,,,,,
1,clicable_right,WRITE_SETTINGS,wrap_content,wrap_content,,,,,
1,clicable_right,GET_ACCOUNTS,wrap_content,wrap_content,,,,,
1,clicable_right,BLUETOOTH_ADMIN,wrap_content,wrap_content,,,,,
1,clicable_right,READ_SYNC_SETTINGS,wrap_content,wrap_content,,,,,
1,clicable_right,WRITE_SYNC_SETTINGS,wrap_content,wrap_content,,,,,
1,clicable_right,BLUETOOTH,wrap_content,wrap_content,,,,,
1,clicable_right,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,,,,
1,clicable_right,CHANGE_WIFI_STATE,wrap_content,wrap_content,,,,,
1,clicable_right,WRITE_SETTINGS,wrap_content,wrap_content,,,,,
1,switchable_slider_view,GET_ACCOUNTS,wrap_content,wrap_content,,,,,
1,switchable_slider_view,BLUETOOTH_ADMIN,wrap_content,wrap_content,,,,,
1,switchable_slider_view,READ_SYNC_SETTINGS,wrap_content,wrap_content,,,,,
1,switchable_slider_view,WRITE_SYNC_SETTINGS,wrap_content,wrap_content,,,,,
1,switchable_slider_view,BLUETOOTH,wrap_content,wrap_content,,,,,
1,switchable_slider_view,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,,,,
1,switchable_slider_view,CHANGE_WIFI_STATE,wrap_content,wrap_content,,,,,
1,switchable_slider_view,WRITE_SETTINGS,wrap_content,wrap_content,,,,,
1,plug_item_iv,GET_TASKS,wrap_content,wrap_content,,,,,
1,plug_item_iv,VIBRATE,wrap_content,wrap_content,,,,,
1,plug_item_iv,BROADCAST_STICKY,wrap_content,wrap_content,,,,,
1,plug_item_iv,ACCESS_FINE_LOCATION,wrap_content,wrap_content,,,,,
1,plug_item_iv,WAKE_LOCK,wrap_content,wrap_content,,,,,
1,plug_item_iv,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,,,,
1,plug_item_iv,ACCESS_WIFI_STATE,wrap_content,wrap_content,,,,,
1,plug_item_iv,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,,,,
1,plug_item_iv,SEND_SMS,wrap_content,wrap_content,,,,,
1,plug_item_iv,READ_PHONE_STATE,wrap_content,wrap_content,,,,,
1,plug_item_iv,INTERNET,wrap_content,wrap_content,,,,,
1,body,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,,,,
1,body,SEND_SMS,wrap_content,wrap_content,,,,,
1,topLayout,GET_TASKS,wrap_content,fill_parent,,,,,
1,topLayout,VIBRATE,wrap_content,fill_parent,,,,,
1,topLayout,BROADCAST_STICKY,wrap_content,fill_parent,,,,,
1,topLayout,ACCESS_FINE_LOCATION,wrap_content,fill_parent,,,,,
1,topLayout,WAKE_LOCK,wrap_content,fill_parent,,,,,
1,topLayout,ACCESS_NETWORK_STATE,wrap_content,fill_parent,,,,,
1,topLayout,ACCESS_WIFI_STATE,wrap_content,fill_parent,,,,,
1,topLayout,WRITE_SETTINGS,wrap_content,fill_parent,,,,,
1,topLayout,READ_PHONE_STATE,wrap_content,fill_parent,,,,,
1,topLayout,INTERNET,wrap_content,fill_parent,,,,,
1,topLayout,GET_TASKS,wrap_content,fill_parent,,,,,
1,topLayout,VIBRATE,wrap_content,fill_parent,,,,,
1,topLayout,BROADCAST_STICKY,wrap_content,fill_parent,,,,,
1,topLayout,ACCESS_FINE_LOCATION,wrap_content,fill_parent,,,,,
1,topLayout,WAKE_LOCK,wrap_content,fill_parent,,,,,
1,topLayout,ACCESS_NETWORK_STATE,wrap_content,fill_parent,,,,,
1,topLayout,ACCESS_WIFI_STATE,wrap_content,fill_parent,,,,,
1,topLayout,WRITE_SETTINGS,wrap_content,fill_parent,,,,,
1,topLayout,READ_PHONE_STATE,wrap_content,fill_parent,,,,,
1,topLayout,INTERNET,wrap_content,fill_parent,,,,,
1,adlayout,GET_TASKS,fill_parent,wrap_content,,,,,
1,adlayout,VIBRATE,fill_parent,wrap_content,,,,,
1,adlayout,BROADCAST_STICKY,fill_parent,wrap_content,,,,,
1,adlayout,ACCESS_FINE_LOCATION,fill_parent,wrap_content,,,,,
1,adlayout,WAKE_LOCK,fill_parent,wrap_content,,,,,
1,adlayout,ACCESS_NETWORK_STATE,fill_parent,wrap_content,,,,,
1,adlayout,ACCESS_WIFI_STATE,fill_parent,wrap_content,,,,,
1,adlayout,READ_PHONE_STATE,fill_parent,wrap_content,,,,,
1,adlayout,INTERNET,fill_parent,wrap_content,,,,,
1,tab2,GET_TASKS,fill_parent,fill_parent,#ffffffff,,14.0dip,,
1,tab2,VIBRATE,fill_parent,fill_parent,#ffffffff,,14.0dip,,
1,tab2,BROADCAST_STICKY,fill_parent,fill_parent,#ffffffff,,14.0dip,,
1,tab2,ACCESS_FINE_LOCATION,fill_parent,fill_parent,#ffffffff,,14.0dip,,
1,tab2,WAKE_LOCK,fill_parent,fill_parent,#ffffffff,,14.0dip,,
1,tab2,ACCESS_NETWORK_STATE,fill_parent,fill_parent,#ffffffff,,14.0dip,,
1,tab2,ACCESS_WIFI_STATE,fill_parent,fill_parent,#ffffffff,,14.0dip,,
1,tab2,READ_PHONE_STATE,fill_parent,fill_parent,#ffffffff,,14.0dip,,
1,tab2,INTERNET,fill_parent,fill_parent,#ffffffff,,14.0dip,,
1,pager,GET_TASKS,fill_parent,0.0dip,,,,,
1,pager,VIBRATE,fill_parent,0.0dip,,,,,
1,pager,BROADCAST_STICKY,fill_parent,0.0dip,,,,,
1,pager,ACCESS_FINE_LOCATION,fill_parent,0.0dip,,,,,
1,pager,WAKE_LOCK,fill_parent,0.0dip,,,,,
1,pager,ACCESS_NETWORK_STATE,fill_parent,0.0dip,,,,,
1,pager,ACCESS_WIFI_STATE,fill_parent,0.0dip,,,,,
1,pager,READ_PHONE_STATE,fill_parent,0.0dip,,,,,
1,pager,INTERNET,fill_parent,0.0dip,,,,,
